"ID","Cluster"
"213620","3"
"185204","2"
"190324","4"
"211061","3"
"160120","3"
"171896","2"
"215417","1"
"186745","3"
"192123","3"
"173436","3"
"167549","2"
"157310","2"
"210047","2"
"107647","2"
"181375","3"
"150656","2"
"230528","4"
"169600","2"
"193408","3"
"133249","2"
"228737","3"
"230274","3"
"158851","2"
"189059","2"
"230020","2"
"190084","2"
"210822","2"
"198023","2"
"199559","3"
"211591","3"
"162951","2"
"178567","2"
"165769","1"
"184457","3"
"188042","3"
"172939","1"
"189067","4"
"210828","4"
"189324","1"
"160141","3"
"229773","2"
"190093","2"
"213648","2"
"219792","2"
"220048","1"
"46736","4"
"205201","2"
"208017","3"
"189586","1"
"192658","2"
"212883","2"
"152211","1"
"160148","3"
"137109","2"
"113045","3"
"208022","3"
"184472","2"
"214169","4"
"1178","4"
"197786","2"
"217242","3"
"176794","3"
"199835","3"
"186524","3"
"211101","1"
"212127","3"
"159903","1"
"219808","3"
"191648","4"
"211361","2"
"176545","2"
"192930","3"
"201379","3"
"211107","4"
"214947","2"
"160163","4"
"187043","2"
"215716","3"
"189860","2"
"205989","2"
"138918","2"
"216742","4"
"169638","2"
"192678","3"
"202151","2"
"158375","2"
"226215","3"
"170664","2"
"190120","1"
"194728","3"
"176553","2"
"169386","3"
"200875","3"
"232363","4"
"170923","2"
"189099","3"
"179884","2"
"168621","2"
"167599","2"
"125871","2"
"159920","2"
"204977","2"
"215985","1"
"188337","2"
"189105","2"
"223154","2"
"201139","2"
"206003","1"
"230323","1"
"232883","2"
"206516","2"
"211382","2"
"178614","4"
"188086","2"
"159927","2"
"225719","3"
"230072","3"
"158905","2"
"202428","3"
"220604","1"
"203965","3"
"192445","3"
"235454","2"
"176062","2"
"214207","3"
"149184","2"
"204737","3"
"219841","4"
"220609","2"
"230337","2"
"211907","2"
"183491","4"
"138436","2"
"224196","2"
"159172","2"
"171972","2"
"189127","4"
"191688","4"
"165321","2"
"186569","1"
"194761","2"
"235210","2"
"216267","2"
"159947","4"
"182731","3"
"230348","2"
"190156","2"
"159949","2"
"190670","4"
"159951","2"
"210384","2"
"211408","2"
"232656","2"
"182736","1"
"187601","1"
"208339","3"
"190931","2"
"198868","4"
"223188","2"
"204757","2"
"209621","2"
"184789","3"
"231638","3"
"183766","4"
"199383","4"
"199641","1"
"206553","4"
"178393","3"
"186330","2"
"200155","3"
"190683","2"
"162780","2"
"159965","2"
"159966","2"
"196318","3"
"208607","4"
"172768","2"
"229857","2"
"206306","2"
"168930","3"
"230371","2"
"190947","1"
"229092","2"
"215270","3"
"183526","3"
"186598","2"
"213991","2"
"204776","4"
"208104","1"
"208616","1"
"211176","3"
"210665","2"
"173546","4"
"199915","4"
"214763","2"
"215531","2"
"194795","2"
"201452","3"
"159980","3"
"199661","2"
"155885","3"
"159981","2"
"230381","2"
"172013","2"
"192238","2"
"199663","2"
"137199","2"
"198640","3"
"182001","4"
"167666","1"
"199412","2"
"217844","2"
"230388","4"
"199157","2"
"199669","2"
"221174","3"
